"","LTER_site","local_site","date","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg"
"4287","NWT","sdl",1993-04-03,0,NA,-8,NA,-4
"4288","NWT","sdl",1993-04-04,-1,NA,-8,NA,-4.5
"4289","NWT","sdl",1993-04-05,-3,NA,-6,NA,-4.5
"4290","NWT","sdl",1993-04-06,-4,NA,-12,NA,-8
"4291","NWT","sdl",1993-04-07,-10,NA,-14,NA,-12
"4292","NWT","sdl",1993-04-08,-7,NA,-14,NA,-10.5
"4293","NWT","sdl",1993-04-09,-1,NA,-9,NA,-5
"4294","NWT","sdl",1993-04-10,-5,NA,-11,NA,-8
"4295","NWT","sdl",1993-04-11,1,NA,-7,NA,-3
"4296","NWT","sdl",1993-04-12,-2,NA,-9,NA,-5.5
"4297","NWT","sdl",1993-04-13,-7,NA,-12,NA,-9.5
"4298","NWT","sdl",1993-04-14,0,NA,-15,NA,-7.5
"4299","NWT","sdl",1993-04-15,-8,NA,-13,NA,-10.5
"4300","NWT","sdl",1993-04-16,-4,NA,-8,NA,-6
"4301","NWT","sdl",1993-04-17,-3,NA,-10,NA,-6.5
"4302","NWT","sdl",1993-04-18,-2,NA,-10,NA,-6
"4303","NWT","sdl",1993-04-19,-9,NA,-13,NA,-11
"4304","NWT","sdl",1993-04-20,-8,NA,-12,NA,-10
"4305","NWT","sdl",1993-04-21,-1,NA,-11,NA,-6
"4306","NWT","sdl",1993-04-22,5,NA,-4,NA,0.5
"4307","NWT","sdl",1993-04-23,1,NA,-6,NA,-2.5
"4308","NWT","sdl",1993-04-24,-3,NA,-8,NA,-5.5
"4309","NWT","sdl",1993-04-25,-2,NA,-10,NA,-6
"4310","NWT","sdl",1993-04-26,4,NA,-4,NA,0
"4311","NWT","sdl",1993-04-27,2,NA,-4,NA,-1
"4312","NWT","sdl",1993-04-28,0,NA,-7,NA,-3.5
"4313","NWT","sdl",1993-04-29,4,NA,-5,NA,-0.5
"4314","NWT","sdl",1993-04-30,-4,NA,-8,NA,-6
"4315","NWT","sdl",1993-05-01,-2,NA,-12,NA,-7
"4316","NWT","sdl",1993-05-02,0,NA,-9,NA,-4.5
"4317","NWT","sdl",1993-05-03,7,NA,-4,NA,1.5
"4318","NWT","sdl",1993-05-04,8,NA,0,NA,4
"4319","NWT","sdl",1993-05-05,3,NA,-7,NA,-2
"4320","NWT","sdl",1993-05-06,-3,NA,-8,NA,-5.5
"4321","NWT","sdl",1993-05-07,0,NA,-8,NA,-4
"4322","NWT","sdl",1993-05-08,-3,NA,-11,NA,-7
"4323","NWT","sdl",1993-05-09,-5,NA,-10,NA,-7.5
"4324","NWT","sdl",1993-05-10,5,NA,-7,NA,-1
"4325","NWT","sdl",1993-05-11,6,NA,-5,NA,0.5
"4326","NWT","sdl",1993-05-12,3,NA,-2,NA,0.5
"4327","NWT","sdl",1993-05-13,7,NA,-1,NA,3
"4328","NWT","sdl",1993-05-14,7,NA,1,NA,4
"4329","NWT","sdl",1993-05-15,5,NA,-1,NA,2
"4330","NWT","sdl",1993-05-16,6,NA,0,NA,3
"4331","NWT","sdl",1993-05-17,4,NA,-1,NA,1.5
"4332","NWT","sdl",1993-05-18,5,NA,-3,NA,1
"4333","NWT","sdl",1993-05-19,5,NA,-1,NA,2
"4334","NWT","sdl",1993-05-20,6,NA,-1,NA,2.5
"4335","NWT","sdl",1993-05-21,8,NA,2,NA,5
"4336","NWT","sdl",1993-05-22,3,NA,-2,NA,0.5
"4337","NWT","sdl",1993-05-23,4,NA,-3,NA,0.5
"4338","NWT","sdl",1993-05-24,4,NA,-2,NA,1
"4339","NWT","sdl",1993-05-25,8,NA,0,NA,4
"4340","NWT","sdl",1993-05-26,8,NA,-1,NA,3.5
"4341","NWT","sdl",1993-05-27,7,NA,0,NA,3.5
"4342","NWT","sdl",1993-05-28,7,NA,1,NA,4
"4343","NWT","sdl",1993-05-29,4,NA,1,NA,2.5
"4344","NWT","sdl",1993-05-30,9,NA,0,NA,4.5
"4345","NWT","sdl",1993-05-31,11,NA,1,NA,6
"4346","NWT","sdl",1993-06-01,7,NA,2,NA,4.5
"4347","NWT","sdl",1993-06-02,7,NA,0,NA,3.5
"4348","NWT","sdl",1993-06-03,1,NA,-6,NA,-2.5
"4349","NWT","sdl",1993-06-04,2,NA,-5,NA,-1.5
"4350","NWT","sdl",1993-06-05,7,NA,0,NA,3.5
"4351","NWT","sdl",1993-06-06,10,NA,3,NA,6.5
"4352","NWT","sdl",1993-06-07,3,NA,-8,NA,-2.5
"4353","NWT","sdl",1993-06-08,5,NA,-5,"1",0
"4354","NWT","sdl",1993-06-09,8,NA,-4,"1",2
"4355","NWT","sdl",1993-06-10,9,NA,-1,NA,4
"4356","NWT","sdl",1993-06-11,10,NA,3,NA,6.5
"4357","NWT","sdl",1993-06-12,13,NA,6,NA,9.5
"4358","NWT","sdl",1993-06-13,11,NA,3,NA,7
"4359","NWT","sdl",1993-06-14,15,NA,3,NA,9
"4360","NWT","sdl",1993-06-15,11,NA,8,NA,9.5
"4361","NWT","sdl",1993-06-16,13,"1",3,"1",8
"4362","NWT","sdl",1993-06-17,6,"1",0,"1",3
"4363","NWT","sdl",1993-06-18,3,NA,0,NA,1.5
"4364","NWT","sdl",1993-06-19,9,NA,-1,NA,4
"4365","NWT","sdl",1993-06-20,13,NA,2,NA,7.5
"4366","NWT","sdl",1993-06-21,14,NA,5,NA,9.5
"4367","NWT","sdl",1993-06-22,12,NA,3,NA,7.5
"4368","NWT","sdl",1993-06-23,12,NA,-2,NA,5
"4369","NWT","sdl",1993-06-24,7,NA,-4,NA,1.5
"4370","NWT","sdl",1993-06-25,10,NA,0,NA,5
"4371","NWT","sdl",1993-06-26,14,NA,4,NA,9
"4372","NWT","sdl",1993-06-27,16,NA,7,NA,11.5
"4373","NWT","sdl",1993-06-28,15,NA,6,NA,10.5
"4374","NWT","sdl",1993-06-29,15,"1",5,"1",10
"4375","NWT","sdl",1993-06-30,13,"1",4,"1",8.5
"4376","NWT","sdl",1993-07-01,15,"1",5,"1",10
"4377","NWT","sdl",1993-07-02,16,"1",6,"1",11
"4378","NWT","sdl",1993-07-03,11,"1",-1,"1",5
"4379","NWT","sdl",1993-07-04,1,"1",-2,"1",-0.5
"4380","NWT","sdl",1993-07-05,5,"1",-3,"1",1
"4381","NWT","sdl",1993-07-06,8,NA,1,NA,4.5
"4382","NWT","sdl",1993-07-07,12,NA,1,NA,6.5
"4383","NWT","sdl",1993-07-08,10,NA,2,NA,6
"4384","NWT","sdl",1993-07-09,12,NA,1,NA,6.5
"4385","NWT","sdl",1993-07-10,14,NA,5,NA,9.5
"4386","NWT","sdl",1993-07-11,15,NA,3,NA,9
"4387","NWT","sdl",1993-07-12,14,NA,5,NA,9.5
"4388","NWT","sdl",1993-07-13,16,NA,3,"1",9.5
"4389","NWT","sdl",1993-07-14,12,"1",4,"1",8
"4390","NWT","sdl",1993-07-15,15,"1",6,"1",10.5
"4391","NWT","sdl",1993-07-16,13,"1",5,"1",9
"4392","NWT","sdl",1993-07-17,11,"1",5,"1",8
"4393","NWT","sdl",1993-07-18,14,"1",4,"1",9
"4394","NWT","sdl",1993-07-19,12,"1",3,"1",7.5
"4395","NWT","sdl",1993-07-20,14,NA,5,NA,9.5
"4396","NWT","sdl",1993-07-21,13,NA,4,NA,8.5
"4397","NWT","sdl",1993-07-22,13,NA,2,NA,7.5
"4398","NWT","sdl",1993-07-23,11,NA,1,NA,6
"4399","NWT","sdl",1993-07-24,7,NA,0,NA,3.5
"4400","NWT","sdl",1993-07-25,13,NA,3,NA,8
"4401","NWT","sdl",1993-07-26,15,NA,6,NA,10.5
"4402","NWT","sdl",1993-07-27,12,NA,3,NA,7.5
"4403","NWT","sdl",1993-07-28,16,NA,6,NA,11
"4404","NWT","sdl",1993-07-29,17,NA,6,NA,11.5
"4405","NWT","sdl",1993-07-30,15,NA,8,NA,11.5
"4406","NWT","sdl",1993-07-31,17,NA,8,NA,12.5
"4407","NWT","sdl",1993-08-01,15,NA,4,NA,9.5
"4408","NWT","sdl",1993-08-02,14,NA,4,NA,9
"4409","NWT","sdl",1993-08-03,5,NA,2,NA,3.5
"4410","NWT","sdl",1993-08-04,13,NA,3,NA,8
"4411","NWT","sdl",1993-08-05,8,NA,2,NA,5
"4412","NWT","sdl",1993-08-06,11,NA,2,NA,6.5
"4413","NWT","sdl",1993-08-07,13,NA,4,NA,8.5
"4414","NWT","sdl",1993-08-08,11,NA,5,NA,8
"4415","NWT","sdl",1993-08-09,14,NA,6,NA,10
"4416","NWT","sdl",1993-08-10,10,NA,5,NA,7.5
"4417","NWT","sdl",1993-08-11,11,NA,4,NA,7.5
"4418","NWT","sdl",1993-08-12,11,NA,2,NA,6.5
"4419","NWT","sdl",1993-08-13,12,NA,4,NA,8
"4420","NWT","sdl",1993-08-14,11,NA,3,NA,7
"4421","NWT","sdl",1993-08-15,12,NA,3,NA,7.5
"4422","NWT","sdl",1993-08-16,15,NA,4,NA,9.5
"4423","NWT","sdl",1993-08-17,15,NA,6,NA,10.5
"4424","NWT","sdl",1993-08-18,12,NA,4,NA,8
"4425","NWT","sdl",1993-08-19,11,NA,3,NA,7
"4426","NWT","sdl",1993-08-20,12,NA,5,NA,8.5
"4427","NWT","sdl",1993-08-21,12,NA,4,NA,8
"4428","NWT","sdl",1993-08-22,8,NA,1,NA,4.5
"4429","NWT","sdl",1993-08-23,13,NA,3,NA,8
"4430","NWT","sdl",1993-08-24,16,NA,6,NA,11
"4431","NWT","sdl",1993-08-25,14,NA,5,NA,9.5
"4432","NWT","sdl",1993-08-26,7,NA,2,NA,4.5
"4433","NWT","sdl",1993-08-27,6,NA,1,NA,3.5
"4434","NWT","sdl",1993-08-28,12,NA,3,NA,7.5
"4435","NWT","sdl",1993-08-29,12,NA,3,NA,7.5
"4436","NWT","sdl",1993-08-30,1,NA,-3,NA,-1
"4437","NWT","sdl",1993-08-31,10,NA,-1,NA,4.5
"4438","NWT","sdl",1993-09-01,8,NA,1,NA,4.5
"4439","NWT","sdl",1993-09-02,3,NA,-2,NA,0.5
"4440","NWT","sdl",1993-09-03,11,NA,0,NA,5.5
"4441","NWT","sdl",1993-09-04,12,NA,2,NA,7
"4442","NWT","sdl",1993-09-05,9,NA,1,NA,5
"4443","NWT","sdl",1993-09-06,9,NA,-1,NA,4
"4444","NWT","sdl",1993-09-07,7,NA,-2,NA,2.5
"4445","NWT","sdl",1993-09-08,7,NA,-2,NA,2.5
"4446","NWT","sdl",1993-09-09,7,NA,0,NA,3.5
"4447","NWT","sdl",1993-09-10,12,NA,-1,NA,5.5
"4448","NWT","sdl",1993-09-11,12,NA,4,NA,8
"4449","NWT","sdl",1993-09-12,11,NA,0,NA,5.5
"4450","NWT","sdl",1993-09-13,-1,NA,-8,NA,-4.5
"4451","NWT","sdl",1993-09-14,-1,NA,-10,NA,-5.5
"4452","NWT","sdl",1993-09-15,5,NA,-3,NA,1
"4453","NWT","sdl",1993-09-16,5,NA,-2,NA,1.5
"4454","NWT","sdl",1993-09-17,6,NA,-2,NA,2
"4455","NWT","sdl",1993-09-18,-1,NA,-4,NA,-2.5
"4456","NWT","sdl",1993-09-19,0,NA,-4,NA,-2
"4457","NWT","sdl",1993-09-20,8,NA,-3,NA,2.5
"4458","NWT","sdl",1993-09-21,10,NA,3,NA,6.5
"4459","NWT","sdl",1993-09-22,11,NA,0,NA,5.5
"4460","NWT","sdl",1993-09-23,10,NA,-1,NA,4.5
"4461","NWT","sdl",1993-09-24,6,NA,-3,NA,1.5
"4462","NWT","sdl",1993-09-25,4,NA,-3,NA,0.5
"4463","NWT","sdl",1993-09-26,4,NA,-6,NA,-1
"4464","NWT","sdl",1993-09-27,10,NA,0,NA,5
"4465","NWT","sdl",1993-09-28,12,NA,0,NA,6
"4466","NWT","sdl",1993-09-29,12,NA,1,NA,6.5
"4467","NWT","sdl",1993-09-30,9,NA,3,NA,6
"4468","NWT","sdl",1993-10-01,9,NA,0,NA,4.5
"4469","NWT","sdl",1993-10-02,7,NA,-2,NA,2.5
"4470","NWT","sdl",1993-10-03,12,NA,3,NA,7.5
"4471","NWT","sdl",1993-10-04,12,NA,4,NA,8
"4472","NWT","sdl",1993-10-05,12,NA,3,NA,7.5
"4473","NWT","sdl",1993-10-06,11,NA,1,NA,6
"4474","NWT","sdl",1993-10-07,3,NA,-2,NA,0.5
"4475","NWT","sdl",1993-10-08,1,NA,-7,NA,-3
"4476","NWT","sdl",1993-10-09,0,NA,-6,NA,-3
"4477","NWT","sdl",1993-10-10,-4,NA,-8,NA,-6
"4478","NWT","sdl",1993-10-11,1,NA,-5,NA,-2
"4479","NWT","sdl",1993-10-12,0,NA,-3,NA,-1.5
"4480","NWT","sdl",1993-10-13,1,NA,-3,NA,-1
"4481","NWT","sdl",1993-10-14,1,NA,-4,NA,-1.5
"4482","NWT","sdl",1993-10-15,-1,NA,-4,NA,-2.5
"4483","NWT","sdl",1993-10-16,0,NA,-5,NA,-2.5
"4484","NWT","sdl",1993-10-17,-2,NA,-5,NA,-3.5
"4485","NWT","sdl",1993-10-18,-3,NA,-5,NA,-4
"4486","NWT","sdl",1993-10-19,-4,NA,-7,NA,-5.5
"4487","NWT","sdl",1993-10-20,-6,NA,-10,NA,-8
"4488","NWT","sdl",1993-10-21,1,NA,-7,NA,-3
"4489","NWT","sdl",1993-10-22,3,NA,-3,NA,0
"4490","NWT","sdl",1993-10-23,2,NA,-4,NA,-1
"4491","NWT","sdl",1993-10-24,4,NA,-3,NA,0.5
"4492","NWT","sdl",1993-10-25,1,NA,-8,NA,-3.5
"4493","NWT","sdl",1993-10-26,-7,NA,-16,NA,-11.5
"4494","NWT","sdl",1993-10-27,-5,NA,-12,NA,-8.5
"4495","NWT","sdl",1993-10-28,-6,NA,-15,NA,-10.5
"4496","NWT","sdl",1993-10-29,-12,NA,-19,NA,-15.5
"4497","NWT","sdl",1993-10-30,-6,NA,-19,NA,-12.5
"4498","NWT","sdl",1993-10-31,1,NA,-6,NA,-2.5
"4499","NWT","sdl",1993-11-01,-4,NA,-12,NA,-8
"4500","NWT","sdl",1993-11-02,-9,NA,-15,NA,-12
"4501","NWT","sdl",1993-11-03,-4,NA,-9,NA,-6.5
"4502","NWT","sdl",1993-11-04,-7,NA,-15,NA,-11
"4503","NWT","sdl",1993-11-05,-12,NA,-17,NA,-14.5
"4504","NWT","sdl",1993-11-06,-11,NA,-17,NA,-14
"4505","NWT","sdl",1993-11-07,-9,NA,-13,NA,-11
"4506","NWT","sdl",1993-11-08,-9,NA,-13,NA,-11
"4507","NWT","sdl",1993-11-09,-6,NA,-12,NA,-9
"4508","NWT","sdl",1993-11-10,-1,NA,-8,NA,-4.5
"4509","NWT","sdl",1993-11-11,-1,NA,-9,NA,-5
"4510","NWT","sdl",1993-11-12,-8,NA,-9,NA,-8.5
"4511","NWT","sdl",1993-11-13,-8,NA,-12,NA,-10
"4512","NWT","sdl",1993-11-14,-10,NA,-15,NA,-12.5
"4513","NWT","sdl",1993-11-15,-4,NA,-12,NA,-8
"4514","NWT","sdl",1993-11-16,-6,NA,-12,NA,-9
"4515","NWT","sdl",1993-11-17,-3,NA,-9,NA,-6
"4516","NWT","sdl",1993-11-18,-8,NA,-17,NA,-12.5
"4517","NWT","sdl",1993-11-19,-11,NA,-18,NA,-14.5
"4518","NWT","sdl",1993-11-20,-7,NA,-12,NA,-9.5
"4519","NWT","sdl",1993-11-21,-1,NA,-10,NA,-5.5
"4520","NWT","sdl",1993-11-22,-2,NA,-6,NA,-4
"4521","NWT","sdl",1993-11-23,-4,NA,-15,NA,-9.5
"4522","NWT","sdl",1993-11-24,-15,NA,-25,NA,-20
"4523","NWT","sdl",1993-11-25,-22,NA,-25,"1",-23.5
"4524","NWT","sdl",1993-11-26,-16,"1",-24,"1",-20
"4525","NWT","sdl",1993-11-27,-8,"1",-18,"1",-13
"4526","NWT","sdl",1993-11-28,-4,"1",-8,"1",-6
"4527","NWT","sdl",1993-11-29,-12,NA,-13,NA,-12.5
"4528","NWT","sdl",1993-11-30,-4,NA,-12,NA,-8
"4529","NWT","sdl",1993-12-01,-9,NA,-12,NA,-10.5
"4530","NWT","sdl",1993-12-02,-7,NA,-15,NA,-11
"4531","NWT","sdl",1993-12-03,-9,NA,-16,NA,-12.5
"4532","NWT","sdl",1993-12-04,-4,NA,-12,NA,-8
"4533","NWT","sdl",1993-12-05,-11,NA,-18,NA,-14.5
"4534","NWT","sdl",1993-12-06,-5,NA,-11,NA,-8
"4535","NWT","sdl",1993-12-07,-7,NA,-15,NA,-11
"4536","NWT","sdl",1993-12-08,-4,NA,-9,NA,-6.5
"4537","NWT","sdl",1993-12-09,-5,NA,-9,NA,-7
"4538","NWT","sdl",1993-12-10,1,NA,-9,NA,-4
"4539","NWT","sdl",1993-12-11,6,NA,-3,NA,1.5
"4540","NWT","sdl",1993-12-12,-5,"1",-14,"1",-9.5
"4541","NWT","sdl",1993-12-13,-8,"1",-18,"1",-13
"4542","NWT","sdl",1993-12-14,-3,"1",-9,"1",-6
"4543","NWT","sdl",1993-12-15,-5,"1",-13,NA,-9
"4544","NWT","sdl",1993-12-16,-13,NA,-19,NA,-16
"4545","NWT","sdl",1993-12-17,-12,NA,-19,NA,-15.5
"4546","NWT","sdl",1993-12-18,-10,NA,-14,NA,-12
"4547","NWT","sdl",1993-12-19,-10,NA,-19,NA,-14.5
"4548","NWT","sdl",1993-12-20,-10,NA,-20,NA,-15
"4549","NWT","sdl",1993-12-21,-9,NA,-21,NA,-15
"4550","NWT","sdl",1993-12-22,-15,"1",-21,NA,-18
"4551","NWT","sdl",1993-12-23,-15,"1",-22,NA,-18.5
"4552","NWT","sdl",1993-12-24,-11,NA,-17,NA,-14
"4553","NWT","sdl",1993-12-25,-7,NA,-13,NA,-10
"4554","NWT","sdl",1993-12-26,-2,NA,-7,NA,-4.5
"4555","NWT","sdl",1993-12-27,-6,NA,-9,NA,-7.5
"4556","NWT","sdl",1993-12-28,-10,"1",-13,"1",-11.5
"4557","NWT","sdl",1993-12-29,-7,"1",-13,"1",-10
"4558","NWT","sdl",1993-12-30,-7,"1",-11,"1",-9
"4559","NWT","sdl",1993-12-31,-7,"1",-14,"1",-10.5
"4560","NWT","sdl",1994-01-01,-8,"1",-13,"1",-10.5
"4561","NWT","sdl",1994-01-02,-11,"1",-15,"1",-13
"4562","NWT","sdl",1994-01-03,-9,"1",-13,"1",-11
"4563","NWT","sdl",1994-01-04,-8,NA,-10,NA,-9
"4564","NWT","sdl",1994-01-05,-8,NA,-16,NA,-12
"4565","NWT","sdl",1994-01-06,-16,"1",-20,"1",-18
"4566","NWT","sdl",1994-01-07,-14,NA,-20,NA,-17
"4567","NWT","sdl",1994-01-08,-9,NA,-15,NA,-12
"4568","NWT","sdl",1994-01-09,-10,NA,-15,NA,-12.5
"4569","NWT","sdl",1994-01-10,-10,NA,-15,NA,-12.5
"4570","NWT","sdl",1994-01-11,-10,NA,-15,NA,-12.5
"4571","NWT","sdl",1994-01-12,-11,NA,-16,NA,-13.5
"4572","NWT","sdl",1994-01-13,-11,NA,-14,NA,-12.5
"4573","NWT","sdl",1994-01-14,-10,NA,-12,NA,-11
"4574","NWT","sdl",1994-01-15,-6,NA,-11,NA,-8.5
"4575","NWT","sdl",1994-01-16,-9,NA,-16,NA,-12.5
"4576","NWT","sdl",1994-01-17,-11,NA,-16,NA,-13.5
"4577","NWT","sdl",1994-01-18,-9,NA,-10,NA,-9.5
"4578","NWT","sdl",1994-01-19,-6,NA,-9,NA,-7.5
"4579","NWT","sdl",1994-01-20,-5,NA,-9,NA,-7
"4580","NWT","sdl",1994-01-21,-3,NA,-7,NA,-5
"4581","NWT","sdl",1994-01-22,-3,NA,-7,NA,-5
"4582","NWT","sdl",1994-01-23,-2,NA,-7,NA,-4.5
"4583","NWT","sdl",1994-01-24,-6,NA,-8,NA,-7
"4584","NWT","sdl",1994-01-25,-4,NA,-12,NA,-8
"4585","NWT","sdl",1994-01-26,-11,NA,-16,NA,-13.5
"4586","NWT","sdl",1994-01-27,-12,NA,-19,NA,-15.5
"4587","NWT","sdl",1994-01-28,-14,NA,-20,NA,-17
"4588","NWT","sdl",1994-01-29,-16,NA,-23,NA,-19.5
"4589","NWT","sdl",1994-01-30,-21,NA,-26,NA,-23.5
"4590","NWT","sdl",1994-01-31,-24,NA,-27,NA,-25.5
"4591","NWT","sdl",1994-02-01,-21,"1",-26,"1",-23.5
"4592","NWT","sdl",1994-02-02,-18,NA,-24,NA,-21
"4593","NWT","sdl",1994-02-03,-16,NA,-20,NA,-18
"4594","NWT","sdl",1994-02-04,-18,NA,-21,NA,-19.5
"4595","NWT","sdl",1994-02-05,-18,NA,-20,NA,-19
"4596","NWT","sdl",1994-02-06,-14,NA,-21,NA,-17.5
"4597","NWT","sdl",1994-02-07,-13,NA,-17,NA,-15
"4598","NWT","sdl",1994-02-08,-7,NA,-13,NA,-10
"4599","NWT","sdl",1994-02-09,-11,NA,-15,NA,-13
"4600","NWT","sdl",1994-02-10,-10,NA,-13,NA,-11.5
"4601","NWT","sdl",1994-02-11,-7,NA,-17,NA,-12
"4602","NWT","sdl",1994-02-12,-17,NA,-21,NA,-19
"4603","NWT","sdl",1994-02-13,-9,NA,-17,NA,-13
"4604","NWT","sdl",1994-02-14,-6,NA,-10,NA,-8
"4605","NWT","sdl",1994-02-15,-4,NA,-9,NA,-6.5
"4606","NWT","sdl",1994-02-16,-3,NA,-7,NA,-5
"4607","NWT","sdl",1994-02-17,1,NA,-4,NA,-1.5
"4608","NWT","sdl",1994-02-18,0,NA,-13,NA,-6.5
"4609","NWT","sdl",1994-02-19,-12,NA,-15,NA,-13.5
"4610","NWT","sdl",1994-02-20,-11,NA,-17,NA,-14
"4611","NWT","sdl",1994-02-21,-6,NA,-13,NA,-9.5
"4612","NWT","sdl",1994-02-22,-12,NA,-19,NA,-15.5
"4613","NWT","sdl",1994-02-23,-14,NA,-20,NA,-17
"4614","NWT","sdl",1994-02-24,-8,NA,-15,NA,-11.5
"4615","NWT","sdl",1994-02-25,-5,NA,-8,NA,-6.5
"4616","NWT","sdl",1994-02-26,-3,NA,-7,NA,-5
"4617","NWT","sdl",1994-02-27,-5,NA,-7,NA,-6
"4618","NWT","sdl",1994-02-28,-4,NA,-11,NA,-7.5
"4619","NWT","sdl",1994-03-01,-5,NA,-12,NA,-8.5
"4620","NWT","sdl",1994-03-02,0,NA,-8,NA,-4
"4621","NWT","sdl",1994-03-03,1,NA,-5,NA,-2
"4622","NWT","sdl",1994-03-04,0,NA,-5,NA,-2.5
"4623","NWT","sdl",1994-03-05,0,NA,-5,NA,-2.5
"4624","NWT","sdl",1994-03-06,-4,NA,-6,NA,-5
"4625","NWT","sdl",1994-03-07,-5,NA,-9,NA,-7
"4626","NWT","sdl",1994-03-08,-8,NA,-16,NA,-12
"4627","NWT","sdl",1994-03-09,-11,NA,-16,NA,-13.5
"4628","NWT","sdl",1994-03-10,-4,NA,-11,NA,-7.5
"4629","NWT","sdl",1994-03-11,-1,NA,-9,NA,-5
"4630","NWT","sdl",1994-03-12,-1,NA,-12,NA,-6.5
"4631","NWT","sdl",1994-03-13,0,NA,-9,NA,-4.5
"4632","NWT","sdl",1994-03-14,-1,NA,-5,NA,-3
"4633","NWT","sdl",1994-03-15,3,NA,-4,NA,-0.5
"4634","NWT","sdl",1994-03-16,2,NA,-3,NA,-0.5
"4635","NWT","sdl",1994-03-17,-1,NA,-6,NA,-3.5
"4636","NWT","sdl",1994-03-18,1,NA,-5,NA,-2
"4637","NWT","sdl",1994-03-19,1,NA,-4,NA,-1.5
"4638","NWT","sdl",1994-03-20,-4,NA,-12,NA,-8
"4639","NWT","sdl",1994-03-21,-2,NA,-12,NA,-7
"4640","NWT","sdl",1994-03-22,3,NA,-5,NA,-1
"4641","NWT","sdl",1994-03-23,-5,NA,-14,NA,-9.5
"4642","NWT","sdl",1994-03-24,-7,NA,-13,NA,-10
"4643","NWT","sdl",1994-03-25,-6,NA,-10,NA,-8
"4644","NWT","sdl",1994-03-26,-7,NA,-18,NA,-12.5
"4645","NWT","sdl",1994-03-27,-16,NA,-20,NA,-18
"4646","NWT","sdl",1994-03-28,-7,NA,-19,NA,-13
"4647","NWT","sdl",1994-03-29,-10,NA,-14,NA,-12
"4648","NWT","sdl",1994-03-30,-5,NA,-14,NA,-9.5
"4649","NWT","sdl",1994-03-31,0,NA,-8,NA,-4
"4650","NWT","sdl",1994-04-01,2,NA,-7,NA,-2.5
"4651","NWT","sdl",1994-04-02,-1,NA,-9,NA,-5
"4652","NWT","sdl",1994-04-03,-1,NA,-7,NA,-4
"4653","NWT","sdl",1994-04-04,-2,NA,-14,NA,-8
"4654","NWT","sdl",1994-04-05,-5,NA,-14,NA,-9.5
"4655","NWT","sdl",1994-04-06,-7,NA,-12,NA,-9.5
"4656","NWT","sdl",1994-04-07,-4,NA,-10,NA,-7
"4657","NWT","sdl",1994-04-08,-7,NA,-13,NA,-10
"4658","NWT","sdl",1994-04-09,-2,NA,-12,NA,-7
"4659","NWT","sdl",1994-04-10,-8,NA,-12,NA,-10
"4660","NWT","sdl",1994-04-11,-4,NA,-17,NA,-10.5
"4661","NWT","sdl",1994-04-12,-4,NA,-10,NA,-7
"4662","NWT","sdl",1994-04-13,0,NA,-6,NA,-3
"4663","NWT","sdl",1994-04-14,-4,NA,-9,NA,-6.5
"4664","NWT","sdl",1994-04-15,-1,NA,-11,NA,-6
"4665","NWT","sdl",1994-04-16,9,NA,-2,NA,3.5
"4666","NWT","sdl",1994-04-17,6,NA,1,NA,3.5
"4667","NWT","sdl",1994-04-18,7,NA,0,NA,3.5
"4668","NWT","sdl",1994-04-19,8,NA,-1,NA,3.5
"4669","NWT","sdl",1994-04-20,7,NA,0,NA,3.5
"4670","NWT","sdl",1994-04-21,7,NA,-1,NA,3
"4671","NWT","sdl",1994-04-22,7,NA,-1,NA,3
"4672","NWT","sdl",1994-04-23,8,NA,1,NA,4.5
"4673","NWT","sdl",1994-04-24,7,NA,-1,NA,3
"4674","NWT","sdl",1994-04-25,0,NA,-8,NA,-4
"4675","NWT","sdl",1994-04-26,-5,NA,-15,NA,-10
"4676","NWT","sdl",1994-04-27,-7,NA,-15,NA,-11
"4677","NWT","sdl",1994-04-28,-5,NA,-11,NA,-8
"4678","NWT","sdl",1994-04-29,-1,NA,-11,NA,-6
"4679","NWT","sdl",1994-04-30,-5,NA,-9,NA,-7
"4680","NWT","sdl",1994-05-01,0,NA,-6,NA,-3
"4681","NWT","sdl",1994-05-02,0,NA,-6,NA,-3
"4682","NWT","sdl",1994-05-03,1,NA,-4,NA,-1.5
"4683","NWT","sdl",1994-05-04,3,NA,-6,NA,-1.5
"4684","NWT","sdl",1994-05-05,8,NA,3,NA,5.5
"4685","NWT","sdl",1994-05-06,7,NA,-1,NA,3
"4686","NWT","sdl",1994-05-07,7,NA,-3,NA,2
"4687","NWT","sdl",1994-05-08,5,NA,-2,NA,1.5
"4688","NWT","sdl",1994-05-09,3,NA,-2,NA,0.5
"4689","NWT","sdl",1994-05-10,7,NA,-2,NA,2.5
"4690","NWT","sdl",1994-05-11,7,NA,-1,NA,3
"4691","NWT","sdl",1994-05-12,7,NA,0,NA,3.5
"4692","NWT","sdl",1994-05-13,4,NA,-1,NA,1.5
"4693","NWT","sdl",1994-05-14,5,NA,-3,NA,1
"4694","NWT","sdl",1994-05-15,8,NA,1,NA,4.5
"4695","NWT","sdl",1994-05-16,11,NA,4,NA,7.5
"4696","NWT","sdl",1994-05-17,10,NA,4,NA,7
"4697","NWT","sdl",1994-05-18,11,NA,2,NA,6.5
"4698","NWT","sdl",1994-05-19,11,NA,2,NA,6.5
