"","LTER_site","local_site","date","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg"
"3723","NWT","c1",1962-12-10,1,NA,-7,NA,-3
"3724","NWT","c1",1962-12-11,1,NA,-3,NA,-1
"3725","NWT","c1",1962-12-12,8,NA,-2,NA,3
"3726","NWT","c1",1962-12-13,7,NA,-3,NA,2
"3727","NWT","c1",1962-12-14,6,NA,-1,NA,2.5
"3728","NWT","c1",1962-12-15,10,NA,-1,NA,4.5
"3729","NWT","c1",1962-12-16,13,NA,-4,NA,4.5
"3730","NWT","c1",1962-12-17,6,NA,-3,NA,1.5
"3731","NWT","c1",1962-12-18,2,NA,-8,NA,-3
"3732","NWT","c1",1962-12-19,-2,NA,-8,NA,-5
"3733","NWT","c1",1962-12-20,-4,NA,-10,NA,-7
"3734","NWT","c1",1962-12-21,-4,NA,-11,NA,-7.5
"3735","NWT","c1",1962-12-22,-4,NA,-11,NA,-7.5
"3736","NWT","c1",1962-12-23,-7,NA,-19,NA,-13
"3737","NWT","c1",1962-12-24,-11,NA,-22,NA,-16.5
"3738","NWT","c1",1962-12-25,-12,NA,-26,NA,-19
"3739","NWT","c1",1962-12-26,-9,NA,-19,NA,-14
"3740","NWT","c1",1962-12-27,-3,NA,-12,NA,-7.5
"3741","NWT","c1",1962-12-28,-3,NA,-9,NA,-6
"3742","NWT","c1",1962-12-29,1,NA,-7,NA,-3
"3743","NWT","c1",1962-12-30,4,NA,-3,NA,0.5
"3744","NWT","c1",1962-12-31,2,NA,-7,NA,-2.5
"3745","NWT","c1",1963-01-01,0,NA,-9,NA,-4.5
"3746","NWT","c1",1963-01-02,8,NA,-6,NA,1
"3747","NWT","c1",1963-01-03,7,NA,-8,NA,-0.5
"3748","NWT","c1",1963-01-04,-2,NA,-16,NA,-9
"3749","NWT","c1",1963-01-05,2,NA,-16,NA,-7
"3750","NWT","c1",1963-01-06,1,NA,-7,NA,-3
"3751","NWT","c1",1963-01-07,4,NA,-6,NA,-1
"3752","NWT","c1",1963-01-08,2,NA,-2,NA,0
"3753","NWT","c1",1963-01-09,-1,NA,-5,NA,-3
"3754","NWT","c1",1963-01-10,-4,NA,-32,NA,-18
"3755","NWT","c1",1963-01-11,-24,"1",-36,"1",-30
"3756","NWT","c1",1963-01-12,-24,"1",-37,"1",-30.5
"3757","NWT","c1",1963-01-13,-12,NA,-24,NA,-18
"3758","NWT","c1",1963-01-14,-11,NA,-16,NA,-13.5
"3759","NWT","c1",1963-01-15,-8,NA,-13,NA,-10.5
"3760","NWT","c1",1963-01-16,-6,NA,-10,NA,-8
"3761","NWT","c1",1963-01-17,-9,NA,-11,NA,-10
"3762","NWT","c1",1963-01-18,-11,NA,-33,NA,-22
"3763","NWT","c1",1963-01-19,-8,NA,-33,NA,-20.5
"3764","NWT","c1",1963-01-20,-7,NA,-13,NA,-10
"3765","NWT","c1",1963-01-21,-2,NA,-7,NA,-4.5
"3766","NWT","c1",1963-01-22,-4,NA,-22,NA,-13
"3767","NWT","c1",1963-01-23,-7,NA,-26,NA,-16.5
"3768","NWT","c1",1963-01-24,-2,NA,-8,NA,-5
"3769","NWT","c1",1963-01-25,-8,NA,-13,NA,-10.5
"3770","NWT","c1",1963-01-26,-13,NA,-22,NA,-17.5
"3771","NWT","c1",1963-01-27,-8,NA,-15,NA,-11.5
"3772","NWT","c1",1963-01-28,-2,NA,-8,NA,-5
"3773","NWT","c1",1963-01-29,-4,NA,-7,NA,-5.5
"3774","NWT","c1",1963-01-30,0,NA,-5,NA,-2.5
"3775","NWT","c1",1963-01-31,1,NA,-1,NA,0
"3776","NWT","c1",1963-02-01,2,NA,-3,NA,-0.5
"3777","NWT","c1",1963-02-02,-2,NA,-5,NA,-3.5
"3778","NWT","c1",1963-02-03,4,NA,-4,NA,0
"3779","NWT","c1",1963-02-04,7,NA,0,NA,3.5
"3780","NWT","c1",1963-02-05,10,NA,0,NA,5
"3781","NWT","c1",1963-02-06,12,NA,-5,NA,3.5
"3782","NWT","c1",1963-02-07,8,NA,-1,NA,3.5
"3783","NWT","c1",1963-02-08,4,NA,-6,NA,-1
"3784","NWT","c1",1963-02-09,-1,NA,-13,NA,-7
"3785","NWT","c1",1963-02-10,-6,NA,-21,NA,-13.5
"3786","NWT","c1",1963-02-11,-12,NA,-31,NA,-21.5
"3787","NWT","c1",1963-02-12,-3,NA,-31,NA,-17
"3788","NWT","c1",1963-02-13,0,NA,-10,NA,-5
"3789","NWT","c1",1963-02-14,1,NA,-10,NA,-4.5
"3790","NWT","c1",1963-02-15,-4,NA,-12,NA,-8
"3791","NWT","c1",1963-02-16,-4,NA,-16,NA,-10
"3792","NWT","c1",1963-02-17,2,NA,-12,NA,-5
"3793","NWT","c1",1963-02-18,-2,NA,-9,NA,-5.5
"3794","NWT","c1",1963-02-19,-3,NA,-8,NA,-5.5
"3795","NWT","c1",1963-02-20,-1,NA,-5,NA,-3
"3796","NWT","c1",1963-02-21,-1,NA,-11,NA,-6
"3797","NWT","c1",1963-02-22,1,NA,-11,NA,-5
"3798","NWT","c1",1963-02-23,-2,NA,-8,NA,-5
"3799","NWT","c1",1963-02-24,0,NA,-6,NA,-3
"3800","NWT","c1",1963-02-25,-2,NA,-8,NA,-5
"3801","NWT","c1",1963-02-26,2,NA,-5,NA,-1.5
"3802","NWT","c1",1963-02-27,-3,NA,-11,NA,-7
"3803","NWT","c1",1963-02-28,-2,NA,-11,NA,-6.5
"3804","NWT","c1",1963-03-01,-3,NA,-10,NA,-6.5
"3805","NWT","c1",1963-03-02,-5,NA,-11,NA,-8
"3806","NWT","c1",1963-03-03,-8,NA,-15,NA,-11.5
"3807","NWT","c1",1963-03-04,-12,NA,-21,NA,-16.5
"3808","NWT","c1",1963-03-05,-5,NA,-15,NA,-10
"3809","NWT","c1",1963-03-06,-7,NA,-13,NA,-10
"3810","NWT","c1",1963-03-07,-1,NA,-12,NA,-6.5
"3811","NWT","c1",1963-03-08,-3,NA,-13,NA,-8
"3812","NWT","c1",1963-03-09,0,NA,-8,NA,-4
"3813","NWT","c1",1963-03-10,1,NA,-17,NA,-8
"3814","NWT","c1",1963-03-11,-5,NA,-11,NA,-8
"3815","NWT","c1",1963-03-12,-8,NA,-15,NA,-11.5
"3816","NWT","c1",1963-03-13,-7,NA,-21,NA,-14
"3817","NWT","c1",1963-03-14,0,NA,-21,NA,-10.5
"3818","NWT","c1",1963-03-15,1,NA,-12,NA,-5.5
"3819","NWT","c1",1963-03-16,-8,NA,-15,NA,-11.5
"3820","NWT","c1",1963-03-17,1,NA,-16,NA,-7.5
"3821","NWT","c1",1963-03-18,-2,NA,-9,NA,-5.5
"3822","NWT","c1",1963-03-19,-3,NA,-10,NA,-6.5
"3823","NWT","c1",1963-03-20,2,NA,-9,NA,-3.5
"3824","NWT","c1",1963-03-21,7,NA,-12,NA,-2.5
"3825","NWT","c1",1963-03-22,9,NA,0,NA,4.5
"3826","NWT","c1",1963-03-23,7,NA,-1,NA,3
"3827","NWT","c1",1963-03-24,2,NA,-5,NA,-1.5
"3828","NWT","c1",1963-03-25,1,NA,-8,NA,-3.5
"3829","NWT","c1",1963-03-26,3,NA,-12,NA,-4.5
"3830","NWT","c1",1963-03-27,9,NA,-2,NA,3.5
"3831","NWT","c1",1963-03-28,9,NA,-5,NA,2
"3832","NWT","c1",1963-03-29,6,NA,-6,NA,0
"3833","NWT","c1",1963-03-30,9,NA,-2,NA,3.5
"3834","NWT","c1",1963-03-31,10,NA,-2,NA,4
"3835","NWT","c1",1963-04-01,11,NA,2,NA,6.5
"3836","NWT","c1",1963-04-02,2,NA,-9,NA,-3.5
"3837","NWT","c1",1963-04-03,0,NA,-10,NA,-5
"3838","NWT","c1",1963-04-04,5,NA,-12,NA,-3.5
"3839","NWT","c1",1963-04-05,4,NA,-5,NA,-0.5
"3840","NWT","c1",1963-04-06,9,NA,-1,NA,4
"3841","NWT","c1",1963-04-07,11,NA,3,NA,7
"3842","NWT","c1",1963-04-08,7,NA,0,NA,3.5
"3843","NWT","c1",1963-04-09,8,NA,0,NA,4
"3844","NWT","c1",1963-04-10,3,NA,-6,NA,-1.5
"3845","NWT","c1",1963-04-11,5,NA,-7,NA,-1
"3846","NWT","c1",1963-04-12,11,NA,-6,NA,2.5
"3847","NWT","c1",1963-04-13,13,NA,0,NA,6.5
"3848","NWT","c1",1963-04-14,16,NA,-1,NA,7.5
"3849","NWT","c1",1963-04-15,11,NA,-3,NA,4
"3850","NWT","c1",1963-04-16,5,NA,-3,NA,1
"3851","NWT","c1",1963-04-17,3,NA,-6,NA,-1.5
"3852","NWT","c1",1963-04-18,-4,NA,-10,NA,-7
"3853","NWT","c1",1963-04-19,0,NA,-10,NA,-5
"3854","NWT","c1",1963-04-20,4,NA,-4,NA,0
"3855","NWT","c1",1963-04-21,3,NA,-7,NA,-2
"3856","NWT","c1",1963-04-22,0,NA,-10,NA,-5
"3857","NWT","c1",1963-04-23,5,NA,-9,NA,-2
"3858","NWT","c1",1963-04-24,4,NA,-9,NA,-2.5
"3859","NWT","c1",1963-04-25,10,NA,-6,NA,2
"3860","NWT","c1",1963-04-26,10,NA,-1,NA,4.5
"3861","NWT","c1",1963-04-27,1,NA,-6,NA,-2.5
"3862","NWT","c1",1963-04-28,0,NA,-4,NA,-2
"3863","NWT","c1",1963-04-29,3,NA,-3,NA,0
"3864","NWT","c1",1963-04-30,9,NA,-4,NA,2.5
"3865","NWT","c1",1963-05-01,11,NA,-1,NA,5
"3866","NWT","c1",1963-05-02,9,NA,0,NA,4.5
"3867","NWT","c1",1963-05-03,13,NA,0,NA,6.5
"3868","NWT","c1",1963-05-04,13,NA,-1,NA,6
"3869","NWT","c1",1963-05-05,14,NA,0,NA,7
"3870","NWT","c1",1963-05-06,18,NA,0,NA,9
"3871","NWT","c1",1963-05-07,18,NA,5,NA,11.5
"3872","NWT","c1",1963-05-08,18,NA,4,NA,11
"3873","NWT","c1",1963-05-09,14,NA,2,NA,8
"3874","NWT","c1",1963-05-10,16,NA,1,NA,8.5
"3875","NWT","c1",1963-05-11,17,NA,6,NA,11.5
"3876","NWT","c1",1963-05-12,8,NA,0,NA,4
"3877","NWT","c1",1963-05-13,14,NA,-3,NA,5.5
"3878","NWT","c1",1963-05-14,14,NA,1,NA,7.5
"3879","NWT","c1",1963-05-15,15,NA,3,NA,9
"3880","NWT","c1",1963-05-16,12,NA,-1,NA,5.5
"3881","NWT","c1",1963-05-17,14,NA,-1,NA,6.5
"3882","NWT","c1",1963-05-18,15,NA,-1,NA,7
"3883","NWT","c1",1963-05-19,4,NA,-1,NA,1.5
"3884","NWT","c1",1963-05-20,8,NA,-1,NA,3.5
"3885","NWT","c1",1963-05-21,7,NA,-2,NA,2.5
"3886","NWT","c1",1963-05-22,8,NA,-1,NA,3.5
"3887","NWT","c1",1963-05-23,13,NA,2,NA,7.5
"3888","NWT","c1",1963-05-24,13,NA,2,NA,7.5
"3889","NWT","c1",1963-05-25,13,NA,1,NA,7
"3890","NWT","c1",1963-05-26,13,NA,2,NA,7.5
"3891","NWT","c1",1963-05-27,13,NA,-1,NA,6
"3892","NWT","c1",1963-05-28,16,NA,0,NA,8
"3893","NWT","c1",1963-05-29,14,NA,1,NA,7.5
"3894","NWT","c1",1963-05-30,18,NA,3,NA,10.5
"3895","NWT","c1",1963-05-31,14,NA,0,NA,7
"3896","NWT","c1",1963-06-01,18,NA,0,NA,9
"3897","NWT","c1",1963-06-02,9,NA,3,NA,6
"3898","NWT","c1",1963-06-03,13,NA,1,NA,7
"3899","NWT","c1",1963-06-04,17,NA,0,NA,8.5
"3900","NWT","c1",1963-06-05,14,NA,2,NA,8
"3901","NWT","c1",1963-06-06,17,NA,0,NA,8.5
"3902","NWT","c1",1963-06-07,16,NA,1,NA,8.5
"3903","NWT","c1",1963-06-08,14,NA,2,NA,8
"3904","NWT","c1",1963-06-09,9,NA,1,NA,5
"3905","NWT","c1",1963-06-10,12,NA,1,NA,6.5
"3906","NWT","c1",1963-06-11,16,NA,0,NA,8
"3907","NWT","c1",1963-06-12,19,NA,0,NA,9.5
"3908","NWT","c1",1963-06-13,21,NA,1,NA,11
"3909","NWT","c1",1963-06-14,18,NA,4,NA,11
"3910","NWT","c1",1963-06-15,12,NA,2,NA,7
"3911","NWT","c1",1963-06-16,4,NA,1,NA,2.5
"3912","NWT","c1",1963-06-17,13,NA,0,NA,6.5
"3913","NWT","c1",1963-06-18,10,NA,4,NA,7
"3914","NWT","c1",1963-06-19,17,NA,1,NA,9
"3915","NWT","c1",1963-06-20,20,NA,5,NA,12.5
"3916","NWT","c1",1963-06-21,21,NA,2,NA,11.5
"3917","NWT","c1",1963-06-22,20,NA,6,NA,13
"3918","NWT","c1",1963-06-23,21,NA,6,NA,13.5
"3919","NWT","c1",1963-06-24,23,NA,5,NA,14
"3920","NWT","c1",1963-06-25,17,NA,4,NA,10.5
"3921","NWT","c1",1963-06-26,21,NA,1,NA,11
"3922","NWT","c1",1963-06-27,22,NA,2,NA,12
"3923","NWT","c1",1963-06-28,23,NA,4,NA,13.5
"3924","NWT","c1",1963-06-29,22,NA,6,NA,14
"3925","NWT","c1",1963-06-30,23,NA,3,NA,13
"3926","NWT","c1",1963-07-01,17,NA,3,NA,10
"3927","NWT","c1",1963-07-02,22,NA,7,NA,14.5
"3928","NWT","c1",1963-07-03,19,NA,4,NA,11.5
"3929","NWT","c1",1963-07-04,20,NA,6,NA,13
"3930","NWT","c1",1963-07-05,19,NA,4,NA,11.5
"3931","NWT","c1",1963-07-06,22,NA,4,NA,13
"3932","NWT","c1",1963-07-07,21,NA,5,NA,13
"3933","NWT","c1",1963-07-08,21,NA,4,NA,12.5
"3934","NWT","c1",1963-07-09,19,NA,7,NA,13
"3935","NWT","c1",1963-07-10,21,NA,9,NA,15
"3936","NWT","c1",1963-07-11,19,NA,7,NA,13
"3937","NWT","c1",1963-07-12,21,NA,9,NA,15
"3938","NWT","c1",1963-07-13,19,NA,8,NA,13.5
"3939","NWT","c1",1963-07-14,20,NA,4,NA,12
"3940","NWT","c1",1963-07-15,21,NA,3,NA,12
"3941","NWT","c1",1963-07-16,19,NA,4,NA,11.5
"3942","NWT","c1",1963-07-17,19,NA,4,NA,11.5
"3943","NWT","c1",1963-07-18,23,NA,7,NA,15
"3944","NWT","c1",1963-07-19,22,NA,5,NA,13.5
"3945","NWT","c1",1963-07-20,23,NA,7,NA,15
"3946","NWT","c1",1963-07-21,23,NA,10,NA,16.5
"3947","NWT","c1",1963-07-22,22,NA,8,NA,15
"3948","NWT","c1",1963-07-23,22,NA,6,NA,14
"3949","NWT","c1",1963-07-24,19,NA,6,NA,12.5
"3950","NWT","c1",1963-07-25,24,NA,7,NA,15.5
"3951","NWT","c1",1963-07-26,20,NA,7,NA,13.5
"3952","NWT","c1",1963-07-27,12,NA,2,NA,7
"3953","NWT","c1",1963-07-28,19,NA,1,NA,10
"3954","NWT","c1",1963-07-29,21,NA,1,NA,11
"3955","NWT","c1",1963-07-30,22,NA,3,NA,12.5
"3956","NWT","c1",1963-07-31,22,NA,2,NA,12
"3957","NWT","c1",1963-08-01,23,NA,9,NA,16
"3958","NWT","c1",1963-08-02,19,NA,8,NA,13.5
"3959","NWT","c1",1963-08-03,15,NA,8,NA,11.5
"3960","NWT","c1",1963-08-04,19,NA,7,NA,13
"3961","NWT","c1",1963-08-05,16,NA,8,NA,12
"3962","NWT","c1",1963-08-06,16,NA,7,NA,11.5
"3963","NWT","c1",1963-08-07,19,NA,8,NA,13.5
"3964","NWT","c1",1963-08-08,21,NA,8,NA,14.5
"3965","NWT","c1",1963-08-09,16,NA,8,NA,12
"3966","NWT","c1",1963-08-10,19,NA,4,NA,11.5
"3967","NWT","c1",1963-08-11,16,NA,6,NA,11
"3968","NWT","c1",1963-08-12,12,NA,4,NA,8
"3969","NWT","c1",1963-08-13,13,NA,3,NA,8
"3970","NWT","c1",1963-08-14,17,NA,3,NA,10
"3971","NWT","c1",1963-08-15,21,NA,5,NA,13
"3972","NWT","c1",1963-08-16,21,NA,5,NA,13
"3973","NWT","c1",1963-08-17,16,NA,3,NA,9.5
"3974","NWT","c1",1963-08-18,17,NA,6,NA,11.5
"3975","NWT","c1",1963-08-19,19,NA,4,NA,11.5
"3976","NWT","c1",1963-08-20,17,NA,5,NA,11
"3977","NWT","c1",1963-08-21,17,NA,8,NA,12.5
"3978","NWT","c1",1963-08-22,16,NA,6,NA,11
"3979","NWT","c1",1963-08-23,16,NA,5,NA,10.5
"3980","NWT","c1",1963-08-24,19,NA,3,NA,11
"3981","NWT","c1",1963-08-25,19,NA,6,NA,12.5
"3982","NWT","c1",1963-08-26,19,NA,7,NA,13
"3983","NWT","c1",1963-08-27,16,NA,7,NA,11.5
"3984","NWT","c1",1963-08-28,14,NA,3,NA,8.5
"3985","NWT","c1",1963-08-29,17,NA,2,NA,9.5
"3986","NWT","c1",1963-08-30,18,NA,4,NA,11
"3987","NWT","c1",1963-08-31,15,NA,3,NA,9
"3988","NWT","c1",1963-09-01,14,NA,4,NA,9
"3989","NWT","c1",1963-09-02,16,NA,4,NA,10
"3990","NWT","c1",1963-09-03,18,NA,1,NA,9.5
"3991","NWT","c1",1963-09-04,17,NA,2,NA,9.5
"3992","NWT","c1",1963-09-05,18,NA,4,NA,11
"3993","NWT","c1",1963-09-06,18,NA,7,NA,12.5
"3994","NWT","c1",1963-09-07,14,NA,8,NA,11
"3995","NWT","c1",1963-09-08,18,NA,6,NA,12
"3996","NWT","c1",1963-09-09,17,NA,6,NA,11.5
"3997","NWT","c1",1963-09-10,16,NA,2,NA,9
"3998","NWT","c1",1963-09-11,18,NA,4,NA,11
"3999","NWT","c1",1963-09-12,17,NA,2,NA,9.5
"4000","NWT","c1",1963-09-13,19,NA,2,NA,10.5
"4001","NWT","c1",1963-09-14,14,NA,3,NA,8.5
"4002","NWT","c1",1963-09-15,14,NA,1,NA,7.5
"4003","NWT","c1",1963-09-16,17,NA,1,NA,9
"4004","NWT","c1",1963-09-17,18,NA,1,NA,9.5
"4005","NWT","c1",1963-09-18,21,NA,1,NA,11
"4006","NWT","c1",1963-09-19,18,NA,3,NA,10.5
"4007","NWT","c1",1963-09-20,9,NA,6,NA,7.5
"4008","NWT","c1",1963-09-21,11,NA,3,NA,7
"4009","NWT","c1",1963-09-22,16,NA,2,NA,9
"4010","NWT","c1",1963-09-23,19,NA,3,NA,11
"4011","NWT","c1",1963-09-24,12,NA,0,NA,6
"4012","NWT","c1",1963-09-25,17,NA,0,NA,8.5
"4013","NWT","c1",1963-09-26,19,NA,0,NA,9.5
"4014","NWT","c1",1963-09-27,19,NA,0,NA,9.5
"4015","NWT","c1",1963-09-28,14,NA,0,NA,7
"4016","NWT","c1",1963-09-29,18,NA,-1,NA,8.5
"4017","NWT","c1",1963-09-30,18,NA,2,NA,10
"4018","NWT","c1",1963-10-01,17,NA,3,NA,10
"4019","NWT","c1",1963-10-02,17,NA,2,NA,9.5
"4020","NWT","c1",1963-10-03,16,NA,0,NA,8
"4021","NWT","c1",1963-10-04,18,NA,0,NA,9
"4022","NWT","c1",1963-10-05,16,NA,6,NA,11
"4023","NWT","c1",1963-10-06,16,NA,0,NA,8
"4024","NWT","c1",1963-10-07,17,NA,0,NA,8.5
"4025","NWT","c1",1963-10-08,16,NA,0,NA,8
"4026","NWT","c1",1963-10-09,15,NA,1,NA,8
"4027","NWT","c1",1963-10-10,17,NA,0,NA,8.5
"4028","NWT","c1",1963-10-11,16,NA,0,NA,8
"4029","NWT","c1",1963-10-12,15,NA,1,NA,8
"4030","NWT","c1",1963-10-13,12,NA,-1,NA,5.5
"4031","NWT","c1",1963-10-14,12,NA,-1,NA,5.5
"4032","NWT","c1",1963-10-15,12,NA,-2,NA,5
"4033","NWT","c1",1963-10-16,12,NA,-2,NA,5
"4034","NWT","c1",1963-10-17,14,NA,-2,NA,6
"4035","NWT","c1",1963-10-18,16,NA,0,NA,8
"4036","NWT","c1",1963-10-19,13,NA,1,NA,7
"4037","NWT","c1",1963-10-20,6,NA,1,NA,3.5
"4038","NWT","c1",1963-10-21,8,NA,1,NA,4.5
"4039","NWT","c1",1963-10-22,11,NA,1,NA,6
"4040","NWT","c1",1963-10-23,9,NA,2,NA,5.5
"4041","NWT","c1",1963-10-24,7,NA,1,NA,4
"4042","NWT","c1",1963-10-25,12,NA,2,NA,7
"4043","NWT","c1",1963-10-26,12,NA,-1,NA,5.5
"4044","NWT","c1",1963-10-27,9,NA,-3,NA,3
"4045","NWT","c1",1963-10-28,12,NA,-5,NA,3.5
"4046","NWT","c1",1963-10-29,8,NA,3,NA,5.5
"4047","NWT","c1",1963-10-30,9,NA,-1,NA,4
"4048","NWT","c1",1963-10-31,-1,NA,-10,NA,-5.5
"4049","NWT","c1",1963-11-01,4,NA,-10,NA,-3
"4050","NWT","c1",1963-11-02,10,NA,-1,NA,4.5
"4051","NWT","c1",1963-11-03,6,NA,-1,NA,2.5
"4052","NWT","c1",1963-11-04,0,NA,-2,NA,-1
"4053","NWT","c1",1963-11-05,1,NA,-3,NA,-1
"4054","NWT","c1",1963-11-06,6,NA,0,NA,3
"4055","NWT","c1",1963-11-07,6,NA,-5,NA,0.5
"4056","NWT","c1",1963-11-08,3,NA,-6,NA,-1.5
"4057","NWT","c1",1963-11-09,6,NA,0,NA,3
"4058","NWT","c1",1963-11-10,8,NA,0,NA,4
"4059","NWT","c1",1963-11-11,6,NA,-5,NA,0.5
"4060","NWT","c1",1963-11-12,7,NA,-5,NA,1
"4061","NWT","c1",1963-11-13,9,NA,0,NA,4.5
"4062","NWT","c1",1963-11-14,7,NA,2,NA,4.5
"4063","NWT","c1",1963-11-15,8,NA,-1,NA,3.5
"4064","NWT","c1",1963-11-16,4,NA,-10,NA,-3
"4065","NWT","c1",1963-11-17,0,NA,-11,NA,-5.5
"4066","NWT","c1",1963-11-18,5,NA,-11,NA,-3
"4067","NWT","c1",1963-11-19,4,NA,-11,NA,-3.5
"4068","NWT","c1",1963-11-20,6,NA,-5,NA,0.5
"4069","NWT","c1",1963-11-21,4,NA,-4,NA,0
"4070","NWT","c1",1963-11-22,-2,NA,-8,NA,-5
"4071","NWT","c1",1963-11-23,4,NA,-3,NA,0.5
"4072","NWT","c1",1963-11-24,0,NA,-7,NA,-3.5
"4073","NWT","c1",1963-11-25,0,NA,-11,NA,-5.5
"4074","NWT","c1",1963-11-26,11,NA,-9,NA,1
"4075","NWT","c1",1963-11-27,9,NA,-3,NA,3
"4076","NWT","c1",1963-11-28,0,NA,-6,NA,-3
"4077","NWT","c1",1963-11-29,3,NA,-3,NA,0
"4078","NWT","c1",1963-11-30,7,NA,-1,NA,3
"4079","NWT","c1",1963-12-01,1,NA,-11,NA,-5
"4080","NWT","c1",1963-12-02,6,NA,-5,NA,0.5
"4081","NWT","c1",1963-12-03,7,NA,-6,NA,0.5
"4082","NWT","c1",1963-12-04,7,NA,-9,NA,-1
"4083","NWT","c1",1963-12-05,4,NA,-8,NA,-2
"4084","NWT","c1",1963-12-06,3,NA,-11,NA,-4
"4085","NWT","c1",1963-12-07,-11,NA,-15,NA,-13
"4086","NWT","c1",1963-12-08,-2,NA,-16,NA,-9
"4087","NWT","c1",1963-12-09,3,NA,-15,NA,-6
"4088","NWT","c1",1963-12-10,-13,NA,-24,NA,-18.5
"4089","NWT","c1",1963-12-11,-11,NA,-24,NA,-17.5
"4090","NWT","c1",1963-12-12,-12,NA,-16,NA,-14
"4091","NWT","c1",1963-12-13,-11,NA,-17,NA,-14
"4092","NWT","c1",1963-12-14,-6,NA,-13,NA,-9.5
"4093","NWT","c1",1963-12-15,-5,NA,-9,NA,-7
"4094","NWT","c1",1963-12-16,0,NA,-7,NA,-3.5
"4095","NWT","c1",1963-12-17,-2,NA,-5,NA,-3.5
"4096","NWT","c1",1963-12-18,3,NA,-5,NA,-1
"4097","NWT","c1",1963-12-19,0,NA,-5,NA,-2.5
"4098","NWT","c1",1963-12-20,-2,NA,-8,NA,-5
"4099","NWT","c1",1963-12-21,-6,NA,-11,NA,-8.5
"4100","NWT","c1",1963-12-22,-5,NA,-19,NA,-12
"4101","NWT","c1",1963-12-23,4,NA,-6,NA,-1
"4102","NWT","c1",1963-12-24,6,NA,-2,NA,2
"4103","NWT","c1",1963-12-25,3,NA,-6,NA,-1.5
"4104","NWT","c1",1963-12-26,-3,NA,-8,NA,-5.5
"4105","NWT","c1",1963-12-27,-4,NA,-9,NA,-6.5
"4106","NWT","c1",1963-12-28,-6,NA,-10,NA,-8
"4107","NWT","c1",1963-12-29,-7,NA,-12,NA,-9.5
"4108","NWT","c1",1963-12-30,-1,NA,-11,NA,-6
"4109","NWT","c1",1963-12-31,1,NA,-3,NA,-1
"4110","NWT","c1",1964-01-01,3,NA,-2,NA,0.5
"4111","NWT","c1",1964-01-02,1,NA,-9,NA,-4
"4112","NWT","c1",1964-01-03,-6,NA,-12,NA,-9
"4113","NWT","c1",1964-01-04,-2,NA,-11,NA,-6.5
"4114","NWT","c1",1964-01-05,-11,NA,-16,NA,-13.5
"4115","NWT","c1",1964-01-06,-8,NA,-15,NA,-11.5
"4116","NWT","c1",1964-01-07,-8,NA,-18,NA,-13
"4117","NWT","c1",1964-01-08,-15,NA,-21,NA,-18
"4118","NWT","c1",1964-01-09,-8,NA,-21,NA,-14.5
"4119","NWT","c1",1964-01-10,-8,NA,-21,NA,-14.5
"4120","NWT","c1",1964-01-11,-14,NA,-23,NA,-18.5
"4121","NWT","c1",1964-01-12,-12,NA,-29,NA,-20.5
"4122","NWT","c1",1964-01-13,-6,NA,-9.9,"2",-8
"4123","NWT","c1",1964-01-14,0,NA,-22,NA,-11
"4124","NWT","c1",1964-01-15,-7,NA,-26,NA,-16.5
"4125","NWT","c1",1964-01-16,-3,NA,-9,NA,-6
"4126","NWT","c1",1964-01-17,-6,NA,-11,NA,-8.5
"4127","NWT","c1",1964-01-18,-6,NA,-12,NA,-9
"4128","NWT","c1",1964-01-19,-8,NA,-16,NA,-12
"4129","NWT","c1",1964-01-20,0,NA,-8,NA,-4
"4130","NWT","c1",1964-01-21,1,NA,-7,NA,-3
"4131","NWT","c1",1964-01-22,-4,NA,-12,NA,-8
"4132","NWT","c1",1964-01-23,-12,NA,-18,NA,-15
"4133","NWT","c1",1964-01-24,-15,NA,-21,NA,-18
"4134","NWT","c1",1964-01-25,-5,NA,-15,NA,-10
"4135","NWT","c1",1964-01-26,-1,NA,-9,NA,-5
"4136","NWT","c1",1964-01-27,0,NA,-10,NA,-5
"4137","NWT","c1",1964-01-28,1,NA,-7,NA,-3
"4138","NWT","c1",1964-01-29,4,NA,-7,NA,-1.5
"4139","NWT","c1",1964-01-30,0,NA,-7,NA,-3.5
"4140","NWT","c1",1964-01-31,-5,NA,-8,NA,-6.5
"4141","NWT","c1",1964-02-01,0,NA,-10,NA,-5
"4142","NWT","c1",1964-02-02,-9,NA,-18,NA,-13.5
"4143","NWT","c1",1964-02-03,-8,NA,-22,NA,-15
"4144","NWT","c1",1964-02-04,3,NA,-12,NA,-4.5
"4145","NWT","c1",1964-02-05,0,NA,-12,NA,-6
"4146","NWT","c1",1964-02-06,-11,NA,-17,NA,-14
"4147","NWT","c1",1964-02-07,-6,NA,-17,NA,-11.5
"4148","NWT","c1",1964-02-08,-6,NA,-12,NA,-9
"4149","NWT","c1",1964-02-09,-5,NA,-10,NA,-7.5
"4150","NWT","c1",1964-02-10,2,NA,-5,NA,-1.5
"4151","NWT","c1",1964-02-11,3,NA,-7,NA,-2
"4152","NWT","c1",1964-02-12,-7,NA,-16,NA,-11.5
"4153","NWT","c1",1964-02-13,-1,NA,-14,NA,-7.5
"4154","NWT","c1",1964-02-14,-10,NA,-20,NA,-15
