"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","para_morph","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","col_index"
"624","NEON.BET.D13.000925","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Amara alpina","Amara alpina",2016,7,13,194,"Amara alpina","AMAALP",2
"625","NEON.BET.D13.000977","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"626","NEON.BET.D13.000978","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"627","NEON.BET.D13.000586","NIWO","NIWO_008","N",2016-07-13,"species",NA,"Agonoleptus conjunctus","Agonoleptus conjunctus",2016,7,13,194,"Agonoleptus conjunctus","AGOCON",2
"628","NEON.BET.D13.000519","NIWO","NIWO_001","N",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"629","NEON.BET.D13.000500","NIWO","NIWO_001","E",2016-07-13,"species",NA,"Selenophorus planipennis","Selenophorus planipennis",2016,7,13,194,"Selenophorus planipennis","SELPLA",2
"630","NEON.BET.D13.000931","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"631","NEON.BET.D13.000522","NIWO","NIWO_001","N",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"632","NEON.BET.D13.000910","NIWO","NIWO_003","S",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"633","NEON.BET.D13.000933","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"634","NEON.BET.D13.000625","NIWO","NIWO_004","N",2016-07-13,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2016,7,13,194,"Harpalus nigritarsis","HARNIG",2
"635","NEON.BET.D13.000527","NIWO","NIWO_001","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"636","NEON.BET.D13.000979","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"637","NEON.BET.D13.000631","NIWO","NIWO_004","E",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"638","NEON.BET.D13.000518","NIWO","NIWO_001","N",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"639","NEON.BET.D13.000921","NIWO","NIWO_003","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"640","NEON.BET.D13.000535","NIWO","NIWO_002","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"641","NEON.BET.D13.000984","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"642","NEON.BET.D13.000529","NIWO","NIWO_001","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"643","NEON.BET.D13.000904","NIWO","NIWO_002","E",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"644","NEON.BET.D13.000981","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"645","NEON.BET.D13.000912","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"646","NEON.BET.D13.000993","NIWO","NIWO_005","E",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"647","NEON.BET.D13.000591","NIWO","NIWO_008","W",2016-07-13,"species",NA,"Amara alpina","Amara alpina",2016,7,13,194,"Amara alpina","AMAALP",2
"648","NEON.BET.D13.001012","NIWO","NIWO_008","N",2016-07-13,"species",NA,"Amara alpina","Amara alpina",2016,7,13,194,"Amara alpina","AMAALP",2
"649","NEON.BET.D13.000999","NIWO","NIWO_005","N",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"650","NEON.BET.D13.001028","NIWO","NIWO_008","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"651","NEON.BET.D13.001008","NIWO","NIWO_006","W",2016-07-13,"species",NA,"Amara alpina","Amara alpina",2016,7,13,194,"Amara alpina","AMAALP",2
"652","NEON.BET.D13.000563","NIWO","NIWO_006","W",2016-07-13,"species",NA,"Amara alpina","Amara alpina",2016,7,13,194,"Amara alpina","AMAALP",2
"653","NEON.BET.D13.000589","NIWO","NIWO_008","S",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"654","NEON.BET.D13.000612","NIWO","NIWO_005","N",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"655","NEON.BET.D13.000584","NIWO","NIWO_008","E",2016-07-13,"genus","D13.2016.MorphW","Amara sp.","Amara sp./D13.2016.MorphW",2016,7,13,194,"Amara coelebs","AMACOE",2
"656","NEON.BET.D13.000995","NIWO","NIWO_005","E",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"657","NEON.BET.D13.000619","NIWO","NIWO_005","E",2016-07-13,"genus",NA,"Amara sp.","Amara sp.",2016,7,13,194,"Amara lindrothi","AMALIN",2
"658","NEON.BET.D13.000990","NIWO","NIWO_005","E",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"659","NEON.BET.D13.000593","NIWO","NIWO_008","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"660","NEON.BET.D13.000553","NIWO","NIWO_007","E",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"661","NEON.BET.D13.000594","NIWO","NIWO_008","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"662","NEON.BET.D13.000581","NIWO","NIWO_008","E",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"663","NEON.BET.D13.001016","NIWO","NIWO_008","S",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"664","NEON.BET.D13.001004","NIWO","NIWO_006","E",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"665","NEON.BET.D13.001027","NIWO","NIWO_008","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"666","NEON.BET.D13.000629","NIWO","NIWO_004","E",2016-07-13,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2016,7,13,194,"Harpalus nigritarsis","HARNIG",2
"667","NEON.BET.D13.000987","NIWO","NIWO_005","E",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"668","NEON.BET.D13.000621","NIWO","NIWO_005","E",2016-07-13,"genus","D13.2016.MorphBU","Amara sp.","Amara sp./D13.2016.MorphBU",2016,7,13,194,"Amara lindrothi","AMALIN",2
"669","NEON.BET.D13.001023","NIWO","NIWO_008","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"670","NEON.BET.D13.001017","NIWO","NIWO_008","S",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"671","NEON.BET.D13.000590","NIWO","NIWO_008","W",2016-07-13,"species",NA,"Amara alpina","Amara alpina",2016,7,13,194,"Amara alpina","AMAALP",2
"672","NEON.BET.D13.000551","NIWO","NIWO_007","E",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"673","NEON.BET.D13.000592","NIWO","NIWO_008","W",2016-07-13,"genus",NA,"Bembidion sp.","Bembidion sp.",2016,7,13,194,"Bembidion nitidum","BEMNIT2",2
"674","NEON.BET.D13.000628","NIWO","NIWO_004","N",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"675","NEON.BET.D13.000630","NIWO","NIWO_004","E",2016-07-13,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2016,7,13,194,"Harpalus nigritarsis","HARNIG",2
"676","NEON.BET.D13.000579","NIWO","NIWO_008","E",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"677","NEON.BET.D13.000615","NIWO","NIWO_005","E",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"678","NEON.BET.D13.000546","NIWO","NIWO_007","E",2016-07-13,"genus","D13.2016.MorphBU","Amara sp.","Amara sp./D13.2016.MorphBU",2016,7,13,194,"Amara lindrothi","AMALIN",2
"679","NEON.BET.D13.000917","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"680","NEON.BET.D13.000927","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"681","NEON.BET.D13.000626","NIWO","NIWO_004","N",2016-07-13,"genus","D13.2016.MorphBU","Amara sp.","Amara sp./D13.2016.MorphBU",2016,7,13,194,"Amara lindrothi","AMALIN",2
"682","NEON.BET.D13.000918","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Chlaenius tomentosus","Chlaenius tomentosus",2016,7,13,194,"Chlaenius tomentosus","CHLTOM",2
"683","NEON.BET.D13.000909","NIWO","NIWO_003","S",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"684","NEON.BET.D13.000914","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"685","NEON.BET.D13.000908","NIWO","NIWO_003","S",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"686","NEON.BET.D13.000520","NIWO","NIWO_001","N",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"687","NEON.BET.D13.000523","NIWO","NIWO_001","N",2016-07-13,"species",NA,"Selenophorus planipennis","Selenophorus planipennis",2016,7,13,194,"Selenophorus planipennis","SELPLA",2
"688","NEON.BET.D13.000533","NIWO","NIWO_002","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"689","NEON.BET.D13.000896","NIWO","NIWO_002","W",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"690","NEON.BET.D13.000926","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Amara alpina","Amara alpina",2016,7,13,194,"Amara alpina","AMAALP",2
"691","NEON.BET.D13.000900","NIWO","NIWO_002","N",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"692","NEON.BET.D13.000907","NIWO","NIWO_002","E",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"693","NEON.BET.D13.000532","NIWO","NIWO_001","S",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"694","NEON.BET.D13.000573","NIWO","NIWO_010","S",2016-07-13,"genus","D13.2016.MorphBU","Amara sp.","Amara sp./D13.2016.MorphBU",2016,7,13,194,"Amara lindrothi","AMALIN",2
"695","NEON.BET.D13.000577","NIWO","NIWO_010","S",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"696","NEON.BET.D13.000575","NIWO","NIWO_010","S",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"697","NEON.BET.D13.000543","NIWO","NIWO_009","W",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"698","NEON.BET.D13.000572","NIWO","NIWO_010","S",2016-07-13,"genus","D13.2016.MorphBU","Amara sp.","Amara sp./D13.2016.MorphBU",2016,7,13,194,"Amara lindrothi","AMALIN",2
"699","NEON.BET.D13.000574","NIWO","NIWO_010","S",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"700","NEON.BET.D13.000576","NIWO","NIWO_010","S",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"701","NEON.BET.D13.000578","NIWO","NIWO_010","S",2016-07-13,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"702","NEON.BET.D13.000544","NIWO","NIWO_009","W",2016-07-13,"species",NA,"Selenophorus planipennis","Selenophorus planipennis",2016,7,13,194,"Selenophorus planipennis","SELPLA",2
"703","NEON.BET.D13.000516","NIWO","NIWO_009","S",2016-07-13,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2016,7,13,194,"Harpalus nigritarsis","HARNIG",2
"704","NEON.BET.D13.000542","NIWO","NIWO_009","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"705","NEON.BET.D13.000540","NIWO","NIWO_009","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"706","NEON.BET.D13.000541","NIWO","NIWO_009","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"707","NEON.BET.D13.000517","NIWO","NIWO_009","S",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"708","NEON.BET.D13.000539","NIWO","NIWO_009","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"709","NEON.BET.D13.000538","NIWO","NIWO_009","S",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"710","NEON.BET.D13.000531","NIWO","NIWO_001","S",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"711","NEON.BET.D13.000499","NIWO","NIWO_001","E",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"712","NEON.BET.D13.000913","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"713","NEON.BET.D13.000920","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Cymindis cribricollis","Cymindis cribricollis",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"714","NEON.BET.D13.000980","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"715","NEON.BET.D13.000525","NIWO","NIWO_001","W",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"716","NEON.BET.D13.000930","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"717","NEON.BET.D13.000521","NIWO","NIWO_001","N",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"718","NEON.BET.D13.000894","NIWO","NIWO_002","W",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"719","NEON.BET.D13.000915","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"720","NEON.BET.D13.000905","NIWO","NIWO_002","E",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"721","NEON.BET.D13.000903","NIWO","NIWO_002","E",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"722","NEON.BET.D13.000982","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"723","NEON.BET.D13.000528","NIWO","NIWO_001","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"724","NEON.BET.D13.000899","NIWO","NIWO_002","N",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"725","NEON.BET.D13.000932","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"726","NEON.BET.D13.000901","NIWO","NIWO_002","N",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"727","NEON.BET.D13.000898","NIWO","NIWO_002","N",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"728","NEON.BET.D13.000534","NIWO","NIWO_002","S",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"729","NEON.BET.D13.000498","NIWO","NIWO_001","E",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"730","NEON.BET.D13.000897","NIWO","NIWO_002","W",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"731","NEON.BET.D13.000906","NIWO","NIWO_002","E",2016-07-13,"species",NA,"Calathus advena","Calathus advena",2016,7,13,194,"Calathus advena","CALADV",2
"732","NEON.BET.D13.000922","NIWO","NIWO_003","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"733","NEON.BET.D13.000983","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"734","NEON.BET.D13.000911","NIWO","NIWO_003","S",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"735","NEON.BET.D13.000923","NIWO","NIWO_003","W",2016-07-13,"species",NA,"Amara quenseli","Amara quenseli",2016,7,13,194,"Amara quenseli","AMAQUE1",2
"736","NEON.BET.D13.000537","NIWO","NIWO_002","S",2016-07-13,"species",NA,"Notiophilus directus","Notiophilus directus",2016,7,13,194,"Notiophilus directus","NOTDIR",2
"737","NEON.BET.D13.000986","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"738","NEON.BET.D13.000916","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"739","NEON.BET.D13.000902","NIWO","NIWO_002","N",2016-07-13,"species",NA,"Notiophilus directus","Notiophilus directus",2016,7,13,194,"Notiophilus directus","NOTDIR",2
"740","NEON.BET.D13.000929","NIWO","NIWO_003","E",2016-07-13,"species",NA,"Carabus taedatus","Carabus taedatus",2016,7,13,194,"Carabus taedatus","CARTAE2",2
"741","NEON.BET.D13.000895","NIWO","NIWO_002","W",2016-07-13,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,13,194,"Pterostichus sp.","PTESP21",2
"742","NEON.BET.D13.000919","NIWO","NIWO_003","N",2016-07-13,"species",NA,"Cymindis cribricollis","Cymindis cribricollis",2016,7,13,194,"Cymindis unicolor","CYMUNI1",2
"743","NEON.BET.D13.000610","NIWO","NIWO_009","N",2016-07-26,"species",NA,"Calathus advena","Calathus advena",2016,7,26,207,"Calathus advena","CALADV",3
"744","NEON.BET.D13.001036","NIWO","NIWO_005","E",2016-07-26,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,26,207,"Cymindis unicolor","CYMUNI1",3
"745","NEON.BET.D13.000664","NIWO","NIWO_008","E",2016-07-26,"species",NA,"Amara alpina","Amara alpina",2016,7,26,207,"Amara alpina","AMAALP",3
"746","NEON.BET.D13.001037","NIWO","NIWO_005","E",2016-07-26,"species",NA,"Cymindis unicolor","Cymindis unicolor",2016,7,26,207,"Cymindis unicolor","CYMUNI1",3
"747","NEON.BET.D13.000688","NIWO","NIWO_001","W",2016-07-26,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,26,207,"Pterostichus sp.","PTESP21",3
"748","NEON.BET.D13.000939","NIWO","NIWO_001","S",2016-07-26,"species",NA,"Calathus advena","Calathus advena",2016,7,26,207,"Calathus advena","CALADV",3
"749","NEON.BET.D13.000639","NIWO","NIWO_005","S",2016-07-26,"genus","D13.2016.MorphBU","Amara sp.","Amara sp./D13.2016.MorphBU",2016,7,26,207,"Amara lindrothi","AMALIN",3
"750","NEON.BET.D13.000595","NIWO","NIWO_004","N",2016-07-26,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,26,207,"Pterostichus sp.","PTESP21",3
"751","NEON.BET.D13.000695","NIWO","NIWO_002","S",2016-07-26,"family","D13.2016.MorphBT","Carabidae spp.","Carabidae spp./D13.2016.MorphBT",2016,7,26,207,"Pterostichus sp.","PTESP21",3
"752","NEON.BET.D13.000646","NIWO","NIWO_003","N",2016-07-26,"species",NA,"Amara quenseli","Amara quenseli",2016,7,26,207,"Amara quenseli","AMAQUE1",3
"753","NEON.BET.D13.000759","NIWO","NIWO_007","E",2016-07-26,"genus","D13.2016.MorphBU","Amara sp.","Amara sp./D13.2016.MorphBU",2016,7,26,207,"Amara lindrothi","AMALIN",3
"754","NEON.BET.D13.001050","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina","Amara alpina",2016,7,26,207,"Amara alpina","AMAALP",3
